DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,FLW_STATUS,PLTSP_CODE,PLTSP_NAME,NO_STALK,NO_FLWS
SA026,2,"Lookout",LS,LOS07,2014,2014-07-11,2,"RM",7,FLW,"ERIOLANA","Eriophyllum lanatum",37,1.5
SA026,2,"Lookout",LS,LOS07,2014,2014-07-11,2,"RM",7,FLW,"GILICAPI","Gilia capitata",33,30.0
SA026,2,"Lookout",LS,LOS07,2014,2014-07-11,2,"RM",7,FLW,"MIMUMOSC","Mimulus moschatus",8,1.0
SA026,2,"Lookout",LS,LOS07,2014,2014-07-11,2,"RM",7,FLW,"PENSPROC","Penstemon procerus",7,6.5
SA026,2,"Lookout",LS,LOS07,2014,2014-07-11,2,"RM",7,FLW,"PHLOGRAC","Phlox gracilis",30,2.5
SA026,2,"Lookout",LS,LOS07,2014,2014-07-18,3,"KH",7,FLW,"ACHIMILL","Achillea millefolium",7,60.0
SA026,2,"Lookout",LS,LOS07,2014,2014-07-18,3,"IP",7,FLW,"CASTHISP","Castilleja hispida",2,3.0
SA026,2,"Lookout",LS,LOS07,2014,2014-07-18,3,"JL",7,FLW,"CHRYLEUC","Chrysanthemum leucanthemum",0,0.0
SA026,2,"Lookout",LS,LOS07,2014,2014-07-18,3,"RM",7,FLW,"ERIOLANA","Eriophyllum lanatum",110,1.0
SA026,2,"Lookout",LS,LOS07,2014,2014-07-18,3,"KH",7,FLW,"GILICAPI","Gilia capitata",51,1.2
SA026,2,"Lookout",LS,LOS07,2014,2014-07-18,3,"RM",7,FLW,"MIMUMOSC","Mimulus moschatus",6,1.0
SA026,2,"Lookout",LS,LOS07,2014,2014-08-01,4,"DY",7,FLW,"ACHIMILL","Achillea millefolium",8,25.0
SA026,2,"Lookout",LS,LOS07,2014,2014-08-01,4,"DY",7,FLW,"ERIOLANA","Eriophyllum lanatum",13,1.2
SA026,2,"Lookout",LS,LOS07,2014,2014-08-01,4,"DY",7,FLW,"GILICAPI","Gilia capitata",10,1.0
SA026,2,"Lookout",LS,LOS07,2014,2014-08-01,4,"DY",7,FLW,"MIMUMOSC","Mimulus moschatus",3,1.0
SA026,2,"Lookout",LS,LOS07,2014,2014-08-05,5,"IP",7,FLW,"ACHIMILL","Achillea millefolium",4,15.0
SA026,2,"Lookout",LS,LOS07,2014,2014-08-05,5,"IP",7,FLW,"ERIOLANA","Eriophyllum lanatum",4,1.0
SA026,2,"Lookout",LS,LOS07,2014,2014-08-05,5,"IP",7,FLW,"GILICAPI","Gilia capitata",4,2.0
SA026,2,"Lookout",LS,LOS07,2014,2014-08-05,5,"IP",7,FLW,"MIMUMOSC","Mimulus moschatus",1,1.0
SA026,2,"Lookout",LS,LOS07,2014,2014-08-05,5,"IP",7,FLW,"TARAOFFI","Taraxacum officinale",1,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"CASTHISP","Castilleja hispida",8,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"CERAARVE","Cerastium arvense",1,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"COLLPARV","Collinsia parviflora",2,2.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"ERIOLANA","Eriophyllum lanatum",1,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"GILICAPI","Gilia capitata",21,1.2
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"LOMAMART","Lomatium martindalei",1,4.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"MIMUBREW","Mimulus breweri (= M. nanus)",20,2.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"MIMUNOGU","Mimulus moschatus & guttatus",5,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"PHLOGRAC","Phlox gracilis",10,3.0
SA026,2,"Lookout",LS,LOS07,2015,2015-06-23,1,"LS",7,FLW,"RUMEACET","Rumex acetosella",1,6.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-01,2,"AS",7,FLW,"ACHIMILL","Achillea millefolium",1,6.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-01,2,"AS",7,FLW,"CASTHISP","Castilleja hispida",5,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-01,2,"AS",7,FLW,"ERIOLANA","Eriophyllum lanatum",15,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-01,2,"AS",7,FLW,"GILICAPI","Gilia capitata",45,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-01,2,"AS",7,FLW,"MIMUNOGU","Mimulus moschatus & guttatus",6,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-09,3,"AS",7,FLW,"ACHIMILL","Achillea millefolium",5,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-09,3,"AS",7,FLW,"ERIOLANA","Eriophyllum lanatum",5,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-09,3,"AS",7,FLW,"GILICAPI","Gilia capitata",8,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-16,4,"AS",7,FLW,"ACHIMILL","Achillea millefolium",1,4.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-16,4,"AS",7,FLW,"ERIOLANA","Eriophyllum lanatum",2,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-16,4,"AS",7,FLW,"GILICAPI","Gilia capitata",4,1.0
SA026,2,"Lookout",LS,LOS07,2015,2015-07-22,5,"AS",7,FLW,"ACHIMILL","Achillea millefolium",1,4.0
SA026,2,"Lookout",LS,LOS08,2012,2012-07-10,1,"Vera",8,FLW,"COLLPARV","Collinsia parviflora",23,3.3
SA026,2,"Lookout",LS,LOS08,2012,2012-07-10,1,"Vera",8,FLW,"GILICAPI","Gilia capitata",4,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-07-10,1,"Vera",8,FLW,"IRISCHRY","Iris chrysophylla",1,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-07-10,1,"Vera",8,FLW,"LATHNEVA","Lathyrus nevadensis",2,3.0
SA026,2,"Lookout",LS,LOS08,2012,2012-07-10,1,"Vera",8,FLW,"LUPILAXI","Lupinus laxiflorus",3,6.6
SA026,2,"Lookout",LS,LOS08,2012,2012-07-10,1,"Vera",8,FLW,"MIMUTILI","Mimulus tilingii",25,1.2
SA026,2,"Lookout",LS,LOS08,2012,2012-07-10,1,"Vera",8,FLW,"STELCRIS","Stellaria crispa",11,1.5
SA026,2,"Lookout",LS,LOS08,2012,2012-07-10,1,"Vera",8,FLW,"VICIAMER","Vicia americana",1,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-07-22,2,"Vera",8,FLW,"ACHIMILL","Achillea millefolium",3,35.0
SA026,2,"Lookout",LS,LOS08,2012,2012-07-22,2,"Vera",8,FLW,"GILICAPI","Gilia capitata",68,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-07-22,2,"Vera",8,FLW,"LUPILAXI","Lupinus laxiflorus",15,12.0
SA026,2,"Lookout",LS,LOS08,2012,2012-07-22,2,"Vera",8,FLW,"MIMUTILI","Mimulus tilingii",57,1.1
SA026,2,"Lookout",LS,LOS08,2012,2012-07-22,2,"Vera",8,FLW,"VICIAMER","Vicia americana",10,4.5
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"ACHIMILL","Achillea millefolium",5,37.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"BRODCONG","Brodiaea congesta",4,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"CIRSCALL","Cirsium callilepis",3,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"ERIONUDU","Eriogonum nudum",2,111.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"GILICAPI","Gilia capitata",1,3.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"LUPILAXI","Lupinus laxiflorus",7,8.7
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"MIMUTILI","Mimulus tilingii",24,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"RUMEACET","Rumex acetosella",5,110.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-02,3,"Amanda",8,FLW,"STELCRIS","Stellaria crispa",1,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"ACHIMILL","Achillea millefolium",5,38.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"BRODCONG","Brodiaea congesta",1,6.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"CAMPSCOU","Campanula scouleri",13,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"CIRSCALL","Cirsium callilepis",2,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"ERIOLANA","Eriophyllum lanatum",2,2.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"ERIONUDU","Eriogonum nudum",5,55.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"GILICAPI","Gilia capitata",7,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"LUPILAXI","Lupinus laxiflorus",7,6.9
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"MIMUTILI","Mimulus tilingii",1,1.0
SA026,2,"Lookout",LS,LOS08,2012,2012-08-09,4,"Vera",8,FLW,"POTEGLAN","Potentilla glandulosa",1,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-03,1,"Fabian",8,FLW,"CALOSUBA","Calochortus subalpinus",4,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-03,1,"Fabian",8,FLW,"COLLPARV","Collinsia parviflora",46,31.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-03,1,"Fabian",8,FLW,"GILICAPI","Gilia capitata",2,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-03,1,"Fabian",8,FLW,"PHLOGRAC","Phlox gracilis",38,5.5
SA026,2,"Lookout",LS,LOS08,2013,2013-07-03,1,"Fabian",8,FLW,"VIOLORBI","Viola orbiculata",37,2.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-11,2,"Fabian",8,FLW,"COLLPARV","Collinsia parviflora",38,2.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-11,2,"Fabian",8,FLW,"ERIOLANA","Eriophyllum lanatum",3,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-11,2,"Fabian",8,FLW,"GILICAPI","Gilia capitata",77,4.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-11,2,"Fabian",8,FLW,"MIMUTILI","Mimulus tilingii",44,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-11,2,"Fabian",8,FLW,"PHLOGRAC","Phlox gracilis",43,3.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-16,3,"Kyra",8,FLW,"COLLPARV","Collinsia parviflora",10,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-16,3,"Kyra",8,FLW,"ERIOLANA","Eriophyllum lanatum",9,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-16,3,"Kyra",8,FLW,"GILICAPI","Gilia capitata",60,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-16,3,"Kyra",8,FLW,"MIMUTILI","Mimulus tilingii",35,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-16,3,"Kyra",8,FLW,"PHLOGRAC","Phlox gracilis",11,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-25,4,"Fabian",8,FLW,"ERIOLANA","Eriophyllum lanatum",3,8.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-25,4,"Fabian",8,FLW,"GILICAPI","Gilia capitata",12,15.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-25,4,"Fabian",8,FLW,"MIMUTILI","Mimulus tilingii",19,19.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-30,5,"ALR",8,FLW,"BRODCONG","Brodiaea congesta",1,4.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-30,5,"ALR",8,FLW,"ERIOLANA","Eriophyllum lanatum",4,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-30,5,"ALR",8,FLW,"ERIONUDU","Eriogonum nudum",3,68.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-30,5,"ALR",8,FLW,"GILICAPI","Gilia capitata",15,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-30,5,"ALR",8,FLW,"HYPEPERF","Hypericum perforatum",4,7.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-30,5,"ALR",8,FLW,"MIMUTILI","Mimulus tilingii",4,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-07-30,5,"ALR",8,FLW,"VICIAMER","Vicia americana",1,2.0
SA026,2,"Lookout",LS,LOS08,2013,2013-08-06,6,"Kyra",8,FLW,"ANAPMARG","Anaphalis margaritacea",7,65.0
SA026,2,"Lookout",LS,LOS08,2013,2013-08-06,6,"Kyra",8,FLW,"CIRSCALL","Cirsium callilepis",1,2.0
SA026,2,"Lookout",LS,LOS08,2013,2013-08-06,6,"x",8,FLW,"ERIONUDU","Eriogonum nudum",3,68.0
SA026,2,"Lookout",LS,LOS08,2013,2013-08-06,6,"Kyra",8,FLW,"GILICAPI","Gilia capitata",5,1.0
SA026,2,"Lookout",LS,LOS08,2013,2013-08-06,6,"Kyra",8,FLW,"HYPEPERF","Hypericum perforatum",5,4.0
SA026,2,"Lookout",LS,LOS08,2013,2013-08-20,7,"ALR",8,FLW,"ERIONUDU","Eriogonum nudum",5,112.0
SA026,2,"Lookout",LS,LOS08,2013,2013-08-20,7,"ALR",8,FLW,"HYPEPERF","Hypericum perforatum",6,4.0
SA026,2,"Lookout",LS,LOS08,2013,2013-08-20,7,"ALR",8,FLW,"SOLICANA","Solidago canadensis",2,5.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-08,1,"RM",8,FLW,"CALOSUBA","Calochortus subalpinus",1,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-08,1,"RM",8,FLW,"COLLPARV","Collinsia parviflora",15,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-08,1,"RM",8,FLW,"ERIOLANA","Eriophyllum lanatum",20,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-08,1,"RM",8,FLW,"GALIOREG","Galium oreganum",30,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-08,1,"RM",8,FLW,"GILICAPI","Gilia capitata",110,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-08,1,"RM",8,FLW,"MIMUNANU","Mimulus nanus",52,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-11,2,"KH",8,FLW,"ACHIMILL","Achillea millefolium",2,30.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-11,2,"KH",8,FLW,"COLLPARV","Collinsia parviflora",10,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-11,2,"KH",8,FLW,"ERIOLANA","Eriophyllum lanatum",30,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-11,2,"KH",8,FLW,"GILICAPI","Gilia capitata",79,26.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-11,2,"KH",8,FLW,"LUPILAXI","Lupinus laxiflorus",1,2.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-11,2,"KH",8,FLW,"MIMUMOSC","Mimulus moschatus",11,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-11,2,"KH",8,FLW,"PHLOGRAC","Phlox gracilis",3,2.3
SA026,2,"Lookout",LS,LOS08,2014,2014-07-11,2,"KH",8,FLW,"POTEGLAN","Potentilla glandulosa",1,3.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"BRODCONG","Brodiaea congesta",2,4.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"COLLPARV","Collinsia parviflora",6,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"ERIOLANA","Eriophyllum lanatum",57,1.1
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"ERIONUDU","Eriogonum nudum",7,2.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"GILICAPI","Gilia capitata",42,4.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"MIMUMOSC","Mimulus moschatus",3,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"MIMUNANU","Mimulus nanus",7,1.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"MONTPARV","Montia parvifolia",3,2.0
SA026,2,"Lookout",LS,LOS08,2014,2014-07-18,3,"IP",8,FLW,"VICIAMER","Vicia americana",1,4.0
SA026,2,"Lookout",LS,LOS08,2014,2014-08-01,4,"AM",8,FLW,"ACHIMILL","Achillea millefolium",1,6.0
SA026,2,"Lookout",LS,LOS08,2014,2014-08-01,4,"AM",8,FLW,"ERIONUDU","Eriogonum nudum",1,6.0
SA026,2,"Lookout",LS,LOS08,2014,2014-08-01,4,"LKB",8,FLW,"GILICAPI","Gilia capitata",5,5.4
SA026,2,"Lookout",LS,LOS08,2014,2014-08-01,4,"LKB",8,FLW,"HYPEPERF","Hypericum perforatum",9,2.9
SA026,2,"Lookout",LS,LOS08,2014,2014-08-01,4,"LKB",8,FLW,"MIMUMOSC","Mimulus moschatus",11,1.1
SA026,2,"Lookout",LS,LOS08,2014,2014-08-05,5,"DY",8,FLW,"ANAPMARG","Anaphalis margaritacea",15,70.0
SA026,2,"Lookout",LS,LOS08,2014,2014-08-05,5,"DY",8,FLW,"HYPEPERF","Hypericum perforatum",14,5.0
SA026,2,"Lookout",LS,LOS08,2014,2014-08-05,5,"DY",8,FLW,"MIMUMOSC","Mimulus moschatus",4,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-06-23,1,"AY",8,FLW,"CERAARVE","Cerastium arvense",37,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-06-23,1,"AY",8,FLW,"DRYMGLAN","Drymocallis glandulosa (= Potentilla g.)",5,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-06-23,1,"AY",8,FLW,"ERIOLANA","Eriophyllum lanatum",10,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-06-23,1,"AY",8,FLW,"GILICAPI","Gilia capitata",12,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-06-23,1,"AY",8,FLW,"LATHNEVA","Lathyrus nevadensis",6,2.5
SA026,2,"Lookout",LS,LOS08,2015,2015-06-23,1,"AY",8,FLW,"LUPILAXI","Lupinus laxiflorus",4,15.0
SA026,2,"Lookout",LS,LOS08,2015,2015-06-23,1,"AY",8,FLW,"MIMUNOGU","Mimulus moschatus & guttatus",9,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-06-23,1,"AY",8,FLW,"RUMEACET","Rumex acetosella",15,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-01,2,"AY",8,FLW,"DICHCONG","Dichelostemma congestum (=Brodiaea c.)",3,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-01,2,"AY",8,FLW,"DRYMGLAN","Drymocallis glandulosa (= Potentilla g.)",1,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-01,2,"AY",8,FLW,"ERIOLANA","Eriophyllum lanatum",10,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-01,2,"AY",8,FLW,"GILICAPI","Gilia capitata",31,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-01,2,"AY",8,FLW,"LATHNEVA","Lathyrus nevadensis",2,2.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-01,2,"AY",8,FLW,"MIMUNOGU","Mimulus moschatus & guttatus",6,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-01,2,"AY",8,FLW,"VICIAMER","Vicia americana",2,2.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-09,3,"MC",8,FLW,"ERIONUDU","Eriogonum nudum",9,24.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-16,4,"MC",8,FLW,"ERIONUDU","Eriogonum nudum",15,16.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-16,4,"MC",8,FLW,"RUMEACET","Rumex acetosella",4,7.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-22,5,"ET",8,FLW,"CIRSCALL","Cirsium callilepis",1,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-22,5,"ET",8,FLW,"ERIONUDU","Eriogonum nudum",23,20.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-22,5,"ET",8,FLW,"GILICAPI","Gilia capitata",3,1.0
SA026,2,"Lookout",LS,LOS08,2015,2015-07-22,5,"ET",8,FLW,"HYPEPERF","Hypericum perforatum",1,3.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-10,1,"Vera",9,FLW,"ERIOCOMP","Eriogonum compositum",9,260.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-10,1,"Vera",9,FLW,"ERIOLANA","Eriophyllum lanatum",3,1.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-10,1,"Vera",9,FLW,"GILICAPI","Gilia capitata",610,1.2
SA026,2,"Lookout",LS,LOS09,2012,2012-07-10,1,"Vera",9,FLW,"LUPILAXI","Lupinus laxiflorus",5,14.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-10,1,"Vera",9,FLW,"MIMUNANU","Mimulus nanus",142,1.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-10,1,"Vera",9,FLW,"MIMUTILI","Mimulus tilingii",2,1.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-10,1,"Vera",9,FLW,"PHLOGRAC","Phlox gracilis",22,3.3
SA026,2,"Lookout",LS,LOS09,2012,2012-07-10,1,"Vera",9,FLW,"STELCRIS","Stellaria crispa",42,2.2
SA026,2,"Lookout",LS,LOS09,2012,2012-07-22,2,"Vera",9,FLW,"ERIOLANA","Eriophyllum lanatum",17,1.5
SA026,2,"Lookout",LS,LOS09,2012,2012-07-22,2,"Vera",9,FLW,"ERIOUMBE","Eriogonum umbellatum",27,350.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-22,2,"Vera",9,FLW,"GILICAPI","Gilia capitata",98,1.5
SA026,2,"Lookout",LS,LOS09,2012,2012-07-22,2,"Vera",9,FLW,"LUPILAXI","Lupinus laxiflorus",6,11.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-22,2,"Vera",9,FLW,"POTEGLAN","Potentilla glandulosa",5,2.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-22,2,"Vera",9,FLW,"RUMEACET","Rumex acetosella",417,1.0
SA026,2,"Lookout",LS,LOS09,2012,2012-07-22,2,"Vera",9,FLW,"VICIAMER","Vicia americana",1,3.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-02,3,"Vera",9,FLW,"ACHIMILL","Achillea millefolium",4,38.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-02,3,"Vera",9,FLW,"ERIOLANA","Eriophyllum lanatum",11,1.2
SA026,2,"Lookout",LS,LOS09,2012,2012-08-02,3,"Vera",9,FLW,"ERIONUDU","Eriogonum nudum",2,34.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-02,3,"Vera",9,FLW,"ERIOUMBE","Eriogonum umbellatum",1,55.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-02,3,"Vera",9,FLW,"GILICAPI","Gilia capitata",23,1.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-02,3,"Vera",9,FLW,"LUPILAXI","Lupinus laxiflorus",8,6.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-09,4,"Vera",9,FLW,"ACHIMILL","Achillea millefolium",3,38.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-09,4,"Vera",9,FLW,"BRODCONG","Brodiaea congesta",1,2.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-09,4,"Vera",9,FLW,"ERIONUDU","Eriogonum nudum",5,89.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-09,4,"Vera",9,FLW,"ERIOUMBE","Eriogonum umbellatum",18,68.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-09,4,"Vera",9,FLW,"GILICAPI","Gilia capitata",3,1.0
SA026,2,"Lookout",LS,LOS09,2012,2012-08-09,4,"Vera",9,FLW,"HYPEPERF","Hypericum perforatum",10,4.2
SA026,2,"Lookout",LS,LOS09,2013,2013-07-03,1,"Fabian",9,FLW,"CALOSUBA","Calochortus subalpinus",19,5.5
SA026,2,"Lookout",LS,LOS09,2013,2013-07-03,1,"Fabian",9,FLW,"COLLPARV","Collinsia parviflora",24,1.5
SA026,2,"Lookout",LS,LOS09,2013,2013-07-03,1,"x",9,FLW,"ERIOLANA","Eriophyllum lanatum",7,36.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-03,1,"Fabian",9,FLW,"GILICAPI","Gilia capitata",29,1.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-03,1,"Fabian",9,FLW,"PHLOGRAC","Phlox gracilis",4,3.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-03,1,"Fabian",9,FLW,"VIOLORBI","Viola orbiculata",21,1.5
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"ALR",9,FLW,"BRODCONG","Brodiaea congesta",1,8.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"ALR",9,FLW,"CASTHISP","Castilleja hispida",3,3.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"x",9,FLW,"COLLPARV","Collinsia parviflora",26,1.5
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"ALR",9,FLW,"ERIOCOMP","Eriogonum compositum",8,86.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"Fabian",9,FLW,"ERIOLANA","Eriophyllum lanatum",30,2.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"Fabian",9,FLW,"ERIOUMBE","Eriogonum umbellatum",2,41.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"ALR",9,FLW,"GILICAPI","Gilia capitata",110,2.5
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"Fabian",9,FLW,"LUPILAXI","Lupinus laxiflorus",3,18.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"Fabian",9,FLW,"MIMUTILI","Mimulus tilingii",15,1.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"Fabian",9,FLW,"PHLOGRAC","Phlox gracilis",2,5.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,2,"ALR",9,FLW,"POTEGLAN","Potentilla glandulosa",1,1.0
SA026,2,"Lookout",LS,LOS09,2013,2013-07-11,4,"Fabian",9,FLW,"GILICAPI","Gilia capitata",93,4.5
